ln_uwe,ln_ahe,age,gender,race,years_ed
4.342806,1.12393,31,1,1,6
5.298317,1.609438,40,2,1,6
5.697351,1.826151,42,1,1,6
5.952244,2.263364,45,2,1,11
6.717711,3.028832,36,1,1,13
6.56743,2.87855,32,2,1,13
7.528582,3.721919,49,1,1,16
6.252348,2.563469,35,2,1,13
6.926804,3.142614,44,1,1,14
6.725434,3.036554,42,2,1,18
6.060457,2.371578,34,1,1,8
5.595569,1.906689,42,2,1,12
6.032287,2.343407,44,1,1,4
6.602374,2.913494,36,2,1,16
6.05334,2.36446,26,2,1,13
6.868535,3.179655,37,2,1,16
3.78419,1.704748,29,2,1,16
6.963845,2.938493,34,1,1,12
6.453565,2.764685,28,1,1,12
6.523223,2.834344,39,2,4,13
6.645391,2.956511,47,1,4,15
6.907755,5.809143,45,2,1,16
6.827713,3.244194,28,2,1,16
6.659294,2.970414,33,2,4,16
7.338538,3.649659,40,1,1,18
6.132313,2.443433,42,2,5,16
6.508998,2.820119,27,1,1,12
6.233656,2.139312,32,1,1,12
5.657873,2.256675,38,2,1,4
5.952244,2.263364,46,2,1,16
6.361136,2.672257,50,1,1,13
6.907755,3.218876,33,1,1,12
5.298317,2.302585,30,2,1,11
6.827713,3.138833,40,1,4,22
6.726326,3.037446,49,1,2,14
6.645391,2.956511,50,1,1,12
6.453019,2.540996,27,1,1,16
6.694181,3.005302,41,1,1,12
5.595569,1.906689,32,1,1,11.5
5.441418,1.634756,45,1,1,13
7.003066,3.314186,33,1,1,12
6.320353,2.513691,27,2,1,16
6.981863,3.292984,37,1,1,13
6.422247,2.733368,38,1,1,12
5.012467,2.304417,37,2,5,12
6.645391,2.956511,28,1,1,13
6.945496,3.033473,36,1,1,16
7.233178,3.426515,35,1,1,16
5.703783,1.791759,27,2,1,13
3.649659,0.2484614,37,2,1,13
6.907755,2.900422,49,1,1,18
6.511859,2.82298,35,2,1,13
5.441418,1.529395,29,2,2,12
4.219508,1.446919,27,1,1,13
7.130899,3.123566,47,1,1,18
6.694181,3.228445,36,2,1,12
6.175387,2.486508,35,2,4,16
7.190618,3.165266,42,1,1,15
6.868535,3.179655,43,1,1,12
5.228637,1.673289,34,2,1,12
3.649659,0.759287,48,2,1,15
6.694181,3.005302,34,1,1,15
5.789725,2.100845,39,1,1,12
6.357709,2.720123,35,2,1,13
6.001034,2.312155,30,2,1,12
5.809143,2.253795,36,2,1,12
5.952244,2.263364,32,2,1,13
7.600903,3.912023,41,1,1,18
6.001034,2.312155,38,1,1,16
5.203007,2.111965,36,2,4,13
6.511859,2.640659,41,1,1,16
5.298317,1.742969,42,1,1,12
6.645391,2.733368,50,1,1,12
7.410859,3.403526,45,2,1,16
6.888337,2.71395,36,1,1,18
6.001034,2.312155,34,1,1,12
5.7291,2.040221,42,2,1,12
5.441418,1.752539,45,1,1,4
4.978374,1.423026,43,2,1,13
6.047554,2.358675,35,2,1,15
6.54003,2.851151,37,1,1,16
5.521461,1.832582,39,2,1,4
5.560682,1.871802,29,1,1,12
4.055124,0.6539265,28,1,1,10
5.32079,1.631911,44,2,1,0
3.912023,0.9162908,40,2,1,11
6.357709,2.668829,35,1,1,16
6.092006,2.403126,31,2,1,13
5.952244,2.263364,34,1,4,12
5.952244,2.263364,34,2,1,12
6.763174,2.668829,46,1,1,18
6.105165,2.416286,42,1,2,12
4.808111,1.252763,28,1,1,6
6.802395,2.890372,40,1,4,22
4.748271,1.059392,43,1,1,12
6.495759,2.689097,27,1,1,14
5.62374,1.93486,29,1,1,12
6.175387,2.486508,35,1,1,13
7.274,3.179655,39,1,1,20
6.482872,2.793993,42,1,1,12
5.218275,1.529395,36,1,1,13
5.441418,2.445686,34,1,4,16
6.645391,3.244194,33,2,4,16
5.337538,1.648659,30,1,1,12
6.370954,2.682075,40,2,1,18
6.827713,3.02105,44,2,4,16
6.511859,2.82298,38,1,4,16
6.023634,2.334754,43,2,2,16
5.259097,1.570217,33,2,2,12
5.634789,1.94591,25,1,2,15
6.109248,2.420368,41,2,2,13
5.952244,2.263364,37,2,2,12
4.65944,1.481386,46,2,1,0
5.247024,1.558145,27,1,1,6
5.952244,2.263364,38,1,1,6
5.846883,2.158004,32,2,1,6
5.354407,1.665527,33,2,1,6
6.357709,2.445686,45,2,1,14
5.541264,1.852384,35,1,1,11
5.135798,1.446919,27,1,1,6
5.817111,1.94591,48,1,1,6
3.123566,-0.5653138,36,2,1,6
6.453019,2.76414,35,1,1,12
5.521461,1.832582,34,2,1,9
6.175387,2.486508,40,1,1,0
5.846883,2.158004,27,2,1,0
6.963845,3.051822,35,1,1,16
6.092006,2.066654,29,2,2,12
6.645391,2.956511,37,2,1,13
6.313409,2.529219,27,2,1,16
6.134565,2.445686,31,2,1,16
4.332756,0.9315582,44,2,1,12
5.664562,2.956511,28,2,1,16
6.868535,2.956511,32,1,4,16
6.175387,2.368725,27,2,1,16
6.214608,2.525729,31,1,1,4
5.115996,1.560648,37,1,1,11.5
5.90095,1.988927,28,1,4,12
6.54003,2.929113,38,1,4,10
6.134565,2.445686,27,2,1,12
5.90095,2.212071,31,2,5,12
6.717711,3.028832,36,1,1,12
6.594098,2.905218,36,2,4,14
6.288716,2.599837,50,2,4,14
5.90095,2.212071,47,2,1,12
6.175387,2.263364,28,1,1,13
5.703783,2.014903,35,1,1,6
5.49229,1.80341,38,1,4,13
6.175387,2.486508,30,1,1,12
7.274,3.58512,30,1,1,16
5.035953,1.347074,43,2,1,11.5
5.142563,1.453683,36,2,1,11.5
5.186526,1.497646,29,1,1,12
5.192957,1.504077,38,1,1,12
5.131263,1.442384,34,2,1,12
5.075174,1.386294,26,2,1,6
5.387929,2.679879,36,2,1,11
5.772775,2.083896,28,2,1,13
5.857933,2.169054,43,2,1,13
6.357709,2.081043,35,1,1,13
6.645391,2.956511,32,1,1,12
5.606144,2.387268,44,2,1,0
5.276339,1.587459,31,2,1,13
6.175387,2.263364,43,1,1,12
6.471038,2.599837,32,2,1,13
5.298317,1.609438,36,1,1,11
5.846883,2.158004,34,2,1,20
5.284764,1.19042,26,1,1,16
6.868535,3.179655,30,1,1,16
6.806659,3.11778,35,1,1,11.5
3.6192,1.82744,27,1,4,13
4.828314,1.609438,48,2,1,12
5.307887,1.619007,32,1,1,0
6.55108,2.456736,27,1,1,12
5.952244,2.263364,30,2,2,13
5.90095,2.212071,38,1,1,6
4.209274,1.318903,36,2,1,6
7.205007,3.516127,33,1,1,22
5.62374,2.404864,37,2,1,12
6.175387,1.632093,49,1,1,6
5.259097,1.570217,46,2,1,6
6.357709,2.668829,33,1,1,12
5.789725,2.100845,31,1,1,6
5.952244,2.263364,34,1,2,13
5.927259,2.23838,32,2,2,12
6.827713,2.733368,33,2,1,20
6.54003,2.851151,40,2,4,16
6.763174,3.074295,44,1,4,16
7.338538,3.331205,30,1,4,18
6.54003,2.851151,35,1,1,13
6.288716,2.599837,38,2,1,13
6.288716,2.599837,45,1,1,13
5.77721,2.088331,30,1,4,16
6.415978,2.727098,35,1,1,18
5.470168,1.781288,47,1,1,4
5.911422,2.222542,28,1,1,11.5
6.288716,2.376693,30,1,1,12
6.214608,2.525729,26,2,1,13
6.357709,1.975682,27,1,1,20
5.676754,1.987874,28,1,4,12
6.047554,2.358675,36,2,4,16
6.047554,2.176353,30,2,1,12
5.90095,2.212071,29,2,1,12
6.288716,2.281383,31,1,1,12
6.50229,2.590267,28,2,1,18
6.645391,2.956511,50,1,4,16
5.952244,2.263364,50,2,4,15
6.340902,2.652022,25,1,1,15
6.422247,2.733368,50,2,1,12
7.662768,3.973888,47,1,1,18
5.90095,2.212071,46,2,1,22
6.311772,2.622892,27,1,1,16
5.474208,1.785329,42,1,1,0
7.313221,3.401197,42,2,1,20
5.664562,1.975682,30,1,4,8
5.952244,2.263364,46,2,4,16
5.780744,2.091864,50,1,4,12
6.930228,3.241349,47,2,4,8
4.60517,1.049822,50,1,4,9
6.459423,2.904075,39,2,1,13
5.521461,1.832582,30,2,1,10
6.357709,2.263364,30,1,1,14
6.288716,2.599837,33,2,1,13
6.252348,2.563469,42,2,1,8
6.001034,2.089011,50,1,1,12
6.54003,2.851151,33,2,1,15
6.694181,3.005302,35,1,1,16
4.565949,2.263364,30,2,1,4
4.748271,2.668829,31,2,1,13
6.645391,2.956511,37,2,1,13
7.000352,3.129151,47,1,1,15
6.357709,2.668829,32,1,1,16
5.010635,1.321756,47,2,1,4
6.092006,2.403126,42,1,4,13
6.39693,2.70805,27,2,1,16
6.175387,2.486508,28,1,1,16
5.664562,2.081043,32,1,1,11.5
6.175387,2.263364,45,1,1,12
5.789725,1.877702,33,1,1,15
5.035953,1.347074,45,2,1,6
5.616771,1.927892,25,2,4,16
5.789725,1.877702,26,1,1,13
7.561672,3.649649,32,2,1,20
7.277503,3.588623,33,2,1,20
6.066643,2.15462,45,1,1,18
6.175387,2.486508,26,2,2,15
5.7291,1.857899,28,1,1,12
5.441418,1.752539,27,1,1,14
6.175387,2.486508,33,1,1,11
5.991465,2.302585,29,2,1,12
5.203007,2.111965,38,2,1,12
6.440824,2.751944,40,1,1,12
6.109248,2.420368,31,1,1,12
6.252348,2.563469,41,1,2,13
6.001034,2.312155,26,1,2,12
6.032287,2.343407,27,2,4,16
6.763174,3.074295,36,1,4,16
6.288716,2.599837,35,2,4,16
5.942194,2.135531,46,2,1,12
6.357709,2.668829,32,2,1,14
6.001034,2.312155,28,2,1,12
6.047554,2.358675,35,2,1,11
5.722132,2.033252,46,1,1,0
6.422247,2.733368,47,2,1,12
6.390499,2.701619,30,1,1,13
6.763174,3.074295,28,1,1,13
4.645992,1.75562,36,2,1,9
6.357709,2.668829,47,2,1,16
4.778283,0.6839383,42,2,1,14
5.90095,2.212071,33,1,1,12
6.214608,2.302585,36,1,1,13
5.198773,1.733037,32,1,2,12
7.274,3.266666,34,1,1,18
6.511859,2.82298,29,2,1,13
7.035589,3.346709,48,1,1,18
6.179379,2.4905,35,2,1,16
7.561672,3.649649,36,1,1,16
4.941642,1.252763,33,2,1,14
6.175387,2.486508,35,2,2,13
6.645391,2.956511,43,2,1,13
7.561672,3.649649,44,1,1,20
6.39693,2.70805,31,2,4,16
6.175387,2.486508,25,2,1,15
6.511859,2.705197,30,2,1,15
6.725434,3.036554,34,1,1,15
5.925283,1.676788,30,2,4,16
6.868535,3.179655,45,2,1,15
6.047554,2.358675,31,1,1,13
6.047554,2.358675,33,2,1,12
7.572731,3.989213,43,2,1,14
5.929589,2.24071,35,1,1,12
5.952244,2.040221,36,1,1,13
6.868535,2.997334,43,1,1,11
5.398859,1.709979,31,1,1,11.5
6.763174,3.074295,35,1,1,18
6.175387,2.486508,31,2,1,13
6.047554,2.358675,50,2,1,12
3.138833,0.4997758,50,2,1,8
4.565949,2.081043,33,2,1,12
6.092006,2.403126,33,1,1,13
4.748271,1.059392,40,2,1,4
6.274327,2.585448,42,2,1,13
6.323807,2.634928,39,1,1,12
6.437752,2.748872,32,1,1,12
6.047554,2.358675,29,2,1,13
5.664562,1.975682,27,1,1,12
5.595569,1.906689,35,2,1,12
6.740701,3.051822,49,2,3,12
5.298317,1.609438,30,2,1,6
6.638422,2.631089,38,1,1,12
6.357709,2.668829,37,2,1,16
5.203007,1.514128,40,2,4,12
6.945496,3.138833,33,1,1,16
6.357709,2.668829,32,2,1,13
4.60517,0.9162908,27,1,1,6
5.991465,2.302585,48,2,1,18
5.559201,1.870322,29,1,1,6
4.828314,1.139434,28,2,1,9
4.382027,0.9808292,29,2,1,13
5.153736,1.464857,25,1,1,8
5.075174,1.386294,35,1,1,9
5.63066,2.075312,38,1,2,12
6.645391,3.090043,48,1,1,12
5.62374,1.93486,42,2,1,12
4.748271,1.059392,28,2,1,6
6.422247,2.733368,50,1,4,12
4.565949,0.87707,32,2,1,14
5.952244,2.081043,37,1,1,12
4.66074,1.259543,49,2,1,16
6.511859,2.82298,27,1,1,13
5.595569,1.906689,33,2,1,6
4.565949,1.010601,37,1,1,11
5.465372,2.133167,50,2,1,6
5.135798,1.446919,28,1,1,4
6.047554,3.051822,34,1,1,13
6.785153,3.096273,30,1,1,14
6.175387,2.486508,43,2,4,16
5.952244,2.551046,25,1,1,16
4.748271,1.059392,45,2,1,6
6.717711,3.028832,47,1,2,16
5.153736,1.464857,30,2,4,12
5.521461,2.055725,40,1,1,11
6.092006,2.403126,40,2,1,12
6.645391,3.090043,30,1,1,12
6.907755,3.218876,35,1,2,16
5.789725,2.100845,45,1,1,0
6.917325,2.82298,27,2,4,16
6.309918,2.621039,31,2,2,13
6.237597,2.548718,25,1,1,6
5.441418,1.88607,42,2,1,14
5.298317,1.609438,33,1,1,6
4.957992,1.402643,31,2,1,6
5.354407,1.665527,30,2,1,12
6.001034,2.129833,30,1,1,12
5.768321,2.079442,28,1,1,11.5
5.664562,1.975682,41,1,1,6
5.035953,1.347074,35,2,1,12
6.453019,2.76414,31,1,1,16
6.763174,3.074295,37,1,1,15
4.941642,1.386294,28,1,1,0
4.665795,1.893206,37,2,1,16
4.853631,1.164752,25,1,1,11
5.90095,2.212071,28,2,1,12
6.257668,2.451005,44,1,1,13
5.441418,1.752539,36,2,1,12
5.247024,1.558145,36,1,1,8
5.664562,1.975682,34,1,1,12
5.010635,1.321756,38,2,1,12
5.7291,1.817077,26,1,1,15
8.160519,3.883852,29,1,1,12
6.612956,2.924076,40,2,1,13
6.999563,3.310683,45,2,1,18
5.846883,1.752539,42,2,4,13
6.868535,2.77419,28,1,1,16
6.214608,2.525729,37,1,1,18
6.214608,2.65926,45,1,1,18
6.684612,2.995732,37,2,1,18
6.252348,2.563469,35,2,1,15
6.645391,2.81675,36,1,1,13
6.717711,2.623367,31,1,1,13
5.703783,2.302585,36,2,1,12
6.390499,2.296154,27,1,1,12
6.694181,3.005302,32,1,1,16
6.77079,3.08191,43,1,1,15
5.025024,1.387438,25,1,1,15
5.441418,2.445686,46,2,1,12
6.001034,2.312155,40,1,1,9
5.647212,1.958333,32,1,1,9
6.453019,2.540996,33,1,1,16
4.60517,1.203973,44,1,1,6
6.224641,2.535762,44,1,1,4
5.434309,1.74543,43,2,1,4
5.001362,1.312482,34,2,1,6
6.072335,2.265673,28,2,1,16
6.411318,2.722439,28,2,1,13
6.645391,2.733368,38,1,1,20
5.395898,1.9947,31,2,1,6
5.480639,1.791759,40,1,1,6
7.233178,3.321155,35,1,1,16
6.53446,2.84558,45,1,1,16
7.190618,3.501739,35,2,1,12
6.888337,2.976314,33,1,1,13
6.323807,2.334823,42,1,1,15
5.789725,2.100845,49,2,1,13
6.134565,2.327903,48,1,1,10
6.074846,2.385967,48,2,2,13
5.886104,2.197225,47,1,1,4
5.393628,1.704748,44,2,1,4
6.127597,2.343407,32,2,1,14
6.39693,2.70805,29,1,1,16
6.175387,2.486508,35,2,2,16
5.664562,1.975682,31,2,1,11.5
5.972046,2.283167,26,2,1,13
6.824374,3.135494,36,1,1,16
5.452468,1.986732,35,2,1,6
5.470168,1.781288,48,1,1,6
4.452781,2.661021,30,2,1,12
6.319969,2.631089,27,1,4,13
6.357709,2.668829,46,1,1,13
6.511859,2.82298,44,2,1,12
6.54003,3.361977,35,2,1,16
6.645391,2.956511,33,2,1,16
6.994767,3.188104,36,2,1,18
5.886104,2.484907,32,1,1,13
5.780744,2.091864,27,2,1,15
6.645391,2.620039,31,1,1,12
5.192957,1.504077,33,2,1,8
6.827692,3.021029,37,2,1,15
5.7291,2.040221,27,1,1,12
4.665795,1.446919,33,2,1,12
5.135798,1.446919,28,2,1,12
6.323807,2.634928,50,2,1,13
5.942446,2.253567,35,1,2,13
5.441418,1.752539,30,1,1,6
6.233656,2.321633,36,1,1,13
4.748271,1.752539,30,2,1,13
5.358942,1.670063,34,2,1,12
6.543112,2.535779,39,1,1,13
6.56743,2.87855,39,2,1,15
5.703783,2.014903,29,2,4,12
4.391596,1.395864,40,2,4,6
5.233779,1.678431,38,2,1,4
6.511859,2.82298,44,1,1,12
5.806061,2.117182,49,2,1,12
5.441418,1.752539,47,2,1,9
4.798074,2.090024,32,1,1,12
4.199705,1.021651,33,2,1,16
6.288716,2.599837,33,2,1,13
5.926926,2.238047,28,2,1,12
6.083272,2.394393,48,1,1,10
5.886104,2.197225,42,1,1,11.5
5.789725,2.100845,37,2,1,11.5
5.521461,1.832582,45,2,1,12
6.001034,2.445686,27,1,1,9
5.441418,1.752539,29,2,1,12
6.589302,2.900422,35,2,4,18
5.436214,2.728164,39,2,1,12
6.173786,2.484907,43,2,1,13
6.175387,2.486508,35,1,1,12
5.664562,1.975682,29,2,1,13
5.521461,1.832582,50,1,1,12
6.50229,2.813411,28,1,1,12
6.868535,3.107334,49,1,1,13
5.298317,1.742969,42,2,1,6
5.31852,1.629641,34,2,1,6
6.109747,2.420868,31,1,1,13
5.897154,2.208274,25,1,1,11
5.868137,2.179258,42,2,1,11.5
6.645391,2.551046,33,1,1,12
5.298317,1.609438,48,2,1,6
6.357709,2.668829,26,1,1,13
6.22608,2.537201,40,2,1,13
6.357709,2.668829,33,1,1,12
6.594098,2.905218,48,2,2,13
6.453019,2.76414,35,2,2,14
5.086884,1.398004,39,2,1,4
5.636189,1.94731,40,1,1,6
6.003299,2.31442,44,1,1,4
5.441418,1.752539,33,1,1,4
5.416101,1.727221,27,1,1,4
5.354407,1.665527,38,1,1,6
5.703783,2.014903,28,1,1,13
5.031945,1.343066,32,1,1,16
5.809143,2.120264,29,1,1,0
6.340902,2.652022,34,1,4,18
5.153736,1.464857,41,2,4,11.5
6.288716,2.599837,32,2,2,13
5.664562,1.63921,42,2,2,14
7.050856,3.179655,30,1,1,13
6.785153,3.096273,45,2,1,13
7.161204,3.605856,50,1,1,13
7.824039,4.017376,40,1,1,16
5.952244,2.263364,29,2,2,13
6.511859,2.82298,35,2,1,18
6.175387,2.486508,37,1,1,15
6.50229,2.813411,34,1,1,16
6.54003,2.733368,28,2,1,16
6.39693,2.70805,37,2,1,15
5.075174,1.386294,27,2,1,4
6.047554,2.358675,26,1,1,12
5.952244,2.263364,38,1,4,12
5.7291,2.040221,36,2,1,14
6.571283,2.65926,28,1,1,16
7.274,3.58512,28,1,1,16
6.645391,2.77419,37,1,1,12
6.950925,3.038902,32,1,1,13
7.034049,3.34517,47,1,1,13
6.308624,2.619744,49,2,4,16
6.511859,2.82298,34,1,1,12
2.948479,1.339041,25,1,1,13
5.285738,1.730391,47,2,1,11.5
6.848332,3.159452,40,2,4,16
6.175387,1.926892,48,1,4,14
6.511859,2.750659,28,1,4,18
5.387929,1.69905,42,2,4,15
6.494568,2.856982,43,2,4,16
6.774224,2.967561,29,1,1,16
6.175387,2.486508,37,1,1,12
6.241175,2.552296,25,2,1,12
5.521461,1.609438,33,2,1,13
6.963845,3.408497,49,2,1,16
6.323807,2.634928,36,1,1,11.5
6.356041,2.667161,25,2,1,12
5.886104,2.197225,32,1,1,13
4.902421,1.213542,38,2,1,4
6.309918,2.621039,38,1,1,12
5.7291,2.263364,37,2,1,11.5
5.259097,1.570217,34,1,1,11
5.595569,1.906689,25,1,1,6
4.553877,1.335001,40,2,1,11
5.911422,2.222542,29,1,4,14
6.453019,2.76414,36,2,4,15
6.357709,2.668829,31,1,1,13
6.594098,2.905218,27,1,1,12
7.510388,3.703726,40,1,1,22
5.474208,1.785329,48,1,1,12
5.952244,2.263364,30,2,1,16
7.205007,3.292984,43,1,1,18
5.952244,2.263364,30,2,1,13
5.218275,1.529395,34,1,1,6
5.510944,1.822065,41,2,1,12
6.827713,2.915689,28,1,1,12
4.853631,1.164752,26,1,1,9
6.390499,2.701619,45,1,4,16
5.560682,1.871802,31,1,1,12
6.175387,2.486508,27,2,1,13
4.007333,1.704748,28,2,1,13
5.881821,2.192942,31,1,1,12
5.674182,1.985303,27,2,1,12
5.734958,2.402754,26,1,1,13
6.357709,2.668829,31,2,1,13
4.781061,1.448856,25,2,1,11
6.86775,3.17887,48,1,1,12
6.373509,2.68463,35,2,1,13
6.907755,2.813411,48,1,1,16
5.595569,1.906689,48,2,1,0
6.806659,3.11778,50,1,1,14
5.703783,2.014903,30,1,1,8
5.521461,2.055725,25,2,1,12
6.092006,2.403126,26,1,1,12
7.743995,4.055116,42,1,4,18
6.907755,3.912023,40,2,1,16
7.130899,3.324236,28,1,1,12
5.259097,2.263364,38,1,1,10
6.288716,2.599837,38,2,4,13
5.768321,2.079442,43,1,4,12
6.725434,3.036554,31,1,1,12
5.153736,1.464857,29,2,1,14
6.67414,2.985261,34,1,1,6
6.511859,2.750659,27,1,1,13
4.98466,1.29578,33,2,1,4
5.595569,1.906689,26,1,1,11.5
6.868535,3.179655,31,2,2,16
5.634789,1.386294,26,1,4,13
6.323807,2.634928,37,2,1,16
6.081077,2.392197,40,2,1,15
7.561672,3.755009,39,1,1,20
6.907755,3.270169,35,2,1,18
3.863233,1.560648,40,2,1,18
6.763174,3.074295,36,1,1,18
6.357709,2.668829,28,1,1,16
4.679278,0.8726157,48,2,4,13
6.936193,3.02417,27,1,4,13
5.259097,1.570217,28,1,1,13
5.035953,1.347074,33,1,1,12
5.7291,2.040221,47,1,1,4
6.390499,2.701619,48,2,2,13
5.135798,1.446919,31,2,1,4
5.664562,1.975682,33,1,1,12
6.175387,2.486508,39,1,1,16
5.585999,1.89712,38,1,1,6
5.035953,1.347074,28,2,1,13
5.839915,2.284567,37,2,2,13
5.298317,2.079442,27,2,1,12
5.952244,2.486508,36,1,4,12
6.747907,3.059027,37,2,1,12
5.703783,2.014903,46,2,1,12
4.722953,1.504077,30,1,1,9
5.298317,2.079442,30,2,1,0
4.565949,0.87707,32,2,1,8
6.252348,2.340325,33,1,1,9
6.422247,2.733368,36,1,1,4
5.010635,1.297063,41,2,1,6
5.7291,1.922438,49,1,1,12
7.041286,3.485939,27,2,1,12
6.935154,3.063953,43,1,1,18
6.740701,3.051822,42,2,2,15
6.458805,2.546782,47,1,1,12
4.60517,2.525729,34,1,1,16
5.846883,2.851151,44,2,1,13
5.703783,2.014903,37,2,4,13
6.214608,2.525729,27,2,1,16
5.926926,2.371578,35,2,2,12
5.153736,1.464857,36,2,1,0
6.001034,2.312155,37,1,1,0
5.153736,1.598388,35,1,1,9
7.176019,3.304818,38,1,4,16
7.205007,3.292984,37,1,1,16
7.621105,3.37261,44,1,1,15
6.020452,2.465104,31,2,1,13
6.253829,2.564949,44,2,1,13
6.939254,3.027231,42,1,1,13
6.175387,2.486508,32,2,1,16
6.509571,3.108374,35,2,1,18
6.511859,2.82298,44,1,2,12
7.274,3.58512,38,1,1,18
5.952244,2.263364,33,2,2,12
5.703783,2.014903,41,1,2,12
5.952244,2.263364,25,2,2,12
7.569154,3.880274,31,1,2,12
5.010635,1.321756,39,2,1,8
4.60517,2.302585,29,2,2,12
6.357709,2.668829,40,2,1,12
7.15907,3.47019,44,1,1,14
6.214608,2.525729,40,1,1,13
5.664562,2.668829,30,2,4,12
6.645391,2.956511,27,2,4,16
6.54003,2.588787,46,2,1,16
6.54003,2.851151,44,1,1,14
5.48224,1.793361,34,1,1,6
5.664562,1.975682,37,1,1,8
6.868535,3.179655,34,1,1,15
5.298317,1.609438,29,1,1,8
6.511859,2.82298,27,1,1,12
5.441418,1.752539,40,1,1,11
6.56743,2.87855,36,2,2,16
7.549609,3.86073,46,1,1,13
6.175387,2.486508,32,2,1,12
6.511859,2.82298,42,1,1,15
6.357709,2.668829,41,1,1,12
6.267055,2.355031,31,1,1,18
7.338538,3.649659,47,2,4,16
6.453019,2.76414,41,1,1,6
5.153736,1.464857,49,1,1,13
6.390499,2.701619,33,1,1,6
6.357709,2.668829,38,1,1,12
5.441418,1.752539,31,2,1,13
6.86775,3.061087,39,1,1,12
5.703783,2.014903,30,1,1,11.5
6.092006,3.319417,45,2,1,13
7.399163,3.48714,42,1,1,16
6.582983,2.200957,35,2,1,14
6.948577,3.259698,31,2,1,18
7.399163,3.710283,50,1,2,18
5.521461,2.302585,26,1,1,12
6.701559,3.063972,37,1,1,16
6.134565,2.445686,26,2,2,13
6.032287,2.343407,38,2,5,12
5.846883,2.158004,42,1,1,16
5.325446,1.636567,41,2,1,6
4.394449,1.398717,28,2,1,8
5.498114,1.669472,44,1,1,6
5.545177,1.856298,35,2,1,6
5.084743,1.395864,26,1,1,6
4.828314,1.139434,32,2,1,9
4.787492,1.098612,30,1,1,12
5.688929,2.00005,50,2,1,12
5.664562,1.975682,40,1,1,6
5.298317,1.609438,33,2,1,6
5.886104,2.197225,32,1,1,6
6.291569,2.60269,31,1,2,13
5.094976,1.406097,25,2,2,13
6.785153,3.096273,35,2,1,13
4.961845,1.742969,33,2,1,16
6.134565,2.396896,30,1,1,18
6.645391,2.956511,28,2,1,10
5.789725,2.100845,47,1,1,16
5.470168,1.781288,28,1,1,12
5.354407,1.665527,34,1,1,8
5.703783,2.014903,29,1,1,6
5.441418,1.752539,30,2,1,12
5.287846,1.598967,48,2,1,6
6.357709,2.668829,29,1,1,12
4.565949,1.857899,42,1,1,12
6.159258,2.470379,29,2,1,13
5.535364,1.846484,30,1,1,14
5.595569,1.906689,26,2,1,11.5
6.827713,3.138833,49,1,1,16
5.952244,2.263364,48,2,1,12
5.298317,1.609438,49,1,1,6
5.926516,2.371168,26,1,1,4
6.482872,2.793993,37,1,1,11.5
4.748271,1.059392,28,1,1,12
5.664562,1.975682,30,2,1,15
5.612566,1.923687,41,2,1,13
6.422247,2.733368,49,2,1,12
5.387929,1.69905,38,1,1,9
5.135798,1.446919,33,2,1,8
6.511859,2.82298,45,1,1,16
5.521461,1.966113,30,2,1,11.5
5.203795,1.514916,33,1,1,11.5
5.809143,1.714798,34,2,1,4
5.075174,0.9808292,43,2,1,9
4.764801,2.462215,30,2,1,14
5.278515,2.059639,46,1,1,12
7.050856,3.361977,35,1,2,13
5.828946,2.140066,48,1,1,6
6.175387,2.486508,37,1,1,12
5.298317,1.609438,29,1,1,10
5.035953,1.347074,32,1,1,11.5
6.652168,2.963289,33,1,1,18
6.511859,2.599837,44,1,1,15
6.173786,2.484907,37,2,1,15
6.511859,2.750659,30,2,1,18
5.532173,1.794503,33,1,1,13
6.763174,3.074295,42,1,1,13
6.645391,2.956511,48,1,1,16
6.052089,2.36321,33,1,1,13
5.846883,2.158004,46,1,1,12
6.092006,2.403126,33,1,1,12
6.322082,2.633202,39,1,1,15
6.770554,2.596167,38,1,1,12
6.482872,2.793993,34,1,1,14
6.134565,2.496979,48,2,1,13
6.511859,2.82298,25,1,1,13
6.54003,2.851151,35,2,1,12
5.548178,2.14698,31,1,1,18
5.90095,2.212071,25,2,1,16
4.565949,0.87707,40,1,1,12
6.175387,2.486508,36,1,1,13
6.001034,2.312155,27,1,1,12
5.952244,2.263364,27,2,1,12
5.991465,2.302585,34,1,1,13
6.54003,2.711389,46,1,1,13
6.552974,2.746312,31,1,1,12
5.259097,1.570217,40,2,1,11
5.035953,1.347074,39,1,1,11
4.460589,0.7717095,46,2,1,0
5.278899,1.59002,28,2,1,10
5.889186,2.200306,42,2,1,12
4.733004,2.024953,41,2,1,12
6.134565,2.445686,38,1,1,12
5.5884,1.899521,34,2,1,12
6.079977,2.273315,27,1,1,12
5.876334,1.78199,42,1,1,13
5.521461,2.343407,28,1,1,11.5
6.071507,2.382628,32,1,1,12
5.441418,2.040221,46,2,1,11
6.038422,2.349542,50,2,1,12
5.521461,2.525729,47,2,1,15
6.288716,2.482054,26,1,1,13
5.5884,1.899521,30,2,1,12
5.35477,1.665891,34,1,1,13
6.294651,2.605771,34,2,1,12
6.594098,2.682075,31,1,1,12
6.029205,2.340325,40,2,1,16
5.846883,2.320523,32,1,1,11
5.664562,1.975682,41,2,1,12
6.422247,2.733368,45,2,4,18
6.357709,2.668829,44,2,1,18
4.80188,1.806148,32,2,1,12
6.35437,2.665491,39,1,1,12
6.511859,2.928341,28,2,1,15
